"ID";"block";"sexContrasts";"nStimuliContrasts";"typeContrasts";"sex";"nStimuli";"typeOfAlternatives";"education";"educationNumeric";"hitSum";"incorrectSum";"acc";"accAttempts";"attempts";"fullCorrectTrials";"accScoringSystem"
"id1068";"main1";0.5;0.5;0.5;"female";2;"mixed";"Studium";5;10;7;0.416666666666667;0.588235294117647;16;10;0.416666666666667
"id1068";"main2";0.5;-0.5;0.5;"female";8;"mixed";"Studium";5;18;6;0.75;0.75;24;1;0.166666666666667
"id1068";"main3";0.5;-0.5;-0.5;"female";8;"paired";"Studium";5;20;4;0.833333333333333;0.833333333333333;24;2;0.333333333333333
"id1068";"main4";0.5;0.5;-0.5;"female";2;"paired";"Studium";5;16;4;0.666666666666667;0.8;19;16;0.666666666666667
"id788";"main1";-0.5;0.5;0.5;"male";2;"mixed";"Mittlere Reife";3;14;7;0.583333333333333;0.666666666666667;21;14;0.583333333333333
"id788";"main2";-0.5;-0.5;0.5;"male";8;"mixed";"Mittlere Reife";3;20;4;0.833333333333333;0.833333333333333;24;3;0.5
"id788";"main3";-0.5;-0.5;-0.5;"male";8;"paired";"Mittlere Reife";3;21;3;0.875;0.875;24;4;0.666666666666667
"id788";"main4";-0.5;0.5;-0.5;"male";2;"paired";"Mittlere Reife";3;19;1;0.791666666666667;0.95;20;19;0.791666666666667
"id253";"main1";0.5;0.5;0.5;"female";2;"mixed";"Master/Diplom";7;15;2;0.625;0.882352941176471;16;15;0.625
"id253";"main2";0.5;-0.5;-0.5;"female";8;"paired";"Master/Diplom";7;19;5;0.791666666666667;0.791666666666667;21;3;0.5
"id253";"main3";0.5;0.5;-0.5;"female";2;"paired";"Master/Diplom";7;24;0;1;1;24;24;1
"id253";"main4";0.5;-0.5;0.5;"female";8;"mixed";"Master/Diplom";7;20;4;0.833333333333333;0.833333333333333;23;2;0.333333333333333
"id703";"main1";-0.5;-0.5;-0.5;"male";8;"paired";"Abitur";4;22;2;0.916666666666667;0.916666666666667;24;4;0.666666666666667
"id703";"main2";-0.5;0.5;0.5;"male";2;"mixed";"Abitur";4;24;0;1;1;24;24;1
"id703";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Abitur";4;18;6;0.75;0.75;20;4;0.666666666666667
"id703";"main4";-0.5;0.5;-0.5;"male";2;"paired";"Abitur";4;20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id926";"main1";0.5;0.5;-0.5;"female";2;"paired";"Master/Diplom";7;10;2;0.416666666666667;0.833333333333333;11;10;0.416666666666667
"id926";"main2";0.5;0.5;0.5;"female";2;"mixed";"Master/Diplom";7;9;4;0.375;0.692307692307692;12;9;0.375
"id926";"main3";0.5;-0.5;0.5;"female";8;"mixed";"Master/Diplom";7;7;5;0.291666666666667;0.583333333333333;9;1;0.166666666666667
"id926";"main4";0.5;-0.5;-0.5;"female";8;"paired";"Master/Diplom";7;10;6;0.416666666666667;0.625;13;1;0.166666666666667
"id656";"main1";-0.5;-0.5;-0.5;"male";8;"paired";"Hauptschulabschluss";2;6;2;0.25;0.75;7;0;0
"id656";"main2";-0.5;-0.5;0.5;"male";8;"mixed";"Hauptschulabschluss";2;15;1;0.625;0.9375;15;3;0.5
"id656";"main3";-0.5;0.5;0.5;"male";2;"mixed";"Hauptschulabschluss";2;18;1;0.75;0.947368421052632;18;18;0.75
"id656";"main4";-0.5;0.5;-0.5;"male";2;"paired";"Hauptschulabschluss";2;22;1;0.916666666666667;0.956521739130435;22;22;0.916666666666667
"id31";"main1";0.5;-0.5;0.5;"female";8;"mixed";"Bachelor";6;18;6;0.75;0.75;23;2;0.333333333333333
"id31";"main2";0.5;-0.5;-0.5;"female";8;"paired";"Bachelor";6;20;4;0.833333333333333;0.833333333333333;24;2;0.333333333333333
"id31";"main3";0.5;0.5;-0.5;"female";2;"paired";"Bachelor";6;19;5;0.791666666666667;0.791666666666667;23;19;0.791666666666667
"id31";"main4";0.5;0.5;0.5;"female";2;"mixed";"Bachelor";6;21;3;0.875;0.875;24;21;0.875
"id243";"main1";0.5;-0.5;0.5;"female";8;"mixed";"Abitur";4;13;11;0.541666666666667;0.541666666666667;24;0;0
"id243";"main2";0.5;0.5;-0.5;"female";2;"paired";"Abitur";4;13;11;0.541666666666667;0.541666666666667;24;13;0.541666666666667
"id243";"main3";0.5;0.5;0.5;"female";2;"mixed";"Abitur";4;16;8;0.666666666666667;0.666666666666667;24;16;0.666666666666667
"id243";"main4";0.5;-0.5;-0.5;"female";8;"paired";"Abitur";4;8;8;0.333333333333333;0.5;14;0;0
"id279";"main1";0.5;0.5;0.5;"female";2;"mixed";"Master/Diplom";7;18;6;0.75;0.75;23;18;0.75
"id279";"main2";0.5;-0.5;0.5;"female";8;"mixed";"Master/Diplom";7;14;10;0.583333333333333;0.583333333333333;24;1;0.166666666666667
"id279";"main3";0.5;-0.5;-0.5;"female";8;"paired";"Master/Diplom";7;17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
"id279";"main4";0.5;0.5;-0.5;"female";2;"paired";"Master/Diplom";7;22;2;0.916666666666667;0.916666666666667;23;22;0.916666666666667
"id504";"main1";-0.5;0.5;-0.5;"male";2;"paired";"Hauptschulabschluss";2;6;1;0.25;0.857142857142857;6;6;0.25
"id504";"main2";-0.5;0.5;0.5;"male";2;"mixed";"Hauptschulabschluss";2;8;1;0.333333333333333;0.888888888888889;8;8;0.333333333333333
"id504";"main3";-0.5;-0.5;-0.5;"male";8;"paired";"Hauptschulabschluss";2;12;4;0.5;0.75;12;3;0.5
"id504";"main4";-0.5;-0.5;0.5;"male";8;"mixed";"Hauptschulabschluss";2;8;8;0.333333333333333;0.5;12;0;0
"id1038";"main1";0.5;-0.5;-0.5;"female";8;"paired";"Promotion";8;7;5;0.291666666666667;0.583333333333333;8;1;0.166666666666667
"id1038";"main2";0.5;0.5;0.5;"female";2;"mixed";"Promotion";8;11;2;0.458333333333333;0.846153846153846;12;11;0.458333333333333
"id1038";"main3";0.5;-0.5;0.5;"female";8;"mixed";"Promotion";8;8;4;0.333333333333333;0.666666666666667;11;1;0.166666666666667
"id1038";"main4";0.5;0.5;-0.5;"female";2;"paired";"Promotion";8;13;1;0.541666666666667;0.928571428571429;13;13;0.541666666666667
"id1233";"main1";0.5;-0.5;-0.5;"female";8;"paired";"Studium";5;9;7;0.375;0.5625;12;0;0
"id1233";"main2";0.5;0.5;-0.5;"female";2;"paired";"Studium";5;16;2;0.666666666666667;0.888888888888889;17;16;0.666666666666667
"id1233";"main3";0.5;0.5;0.5;"female";2;"mixed";"Studium";5;11;3;0.458333333333333;0.785714285714286;13;11;0.458333333333333
"id1233";"main4";0.5;-0.5;0.5;"female";8;"mixed";"Studium";5;11;5;0.458333333333333;0.6875;14;0;0
"id1144";"main1";0.5;-0.5;-0.5;"female";8;"paired";"Master/Diplom";7;15;9;0.625;0.625;24;2;0.333333333333333
"id1144";"main2";0.5;-0.5;0.5;"female";8;"mixed";"Master/Diplom";7;19;5;0.791666666666667;0.791666666666667;21;4;0.666666666666667
"id1144";"main3";0.5;0.5;-0.5;"female";2;"paired";"Master/Diplom";7;24;0;1;1;24;24;1
"id1144";"main4";0.5;0.5;0.5;"female";2;"mixed";"Master/Diplom";7;19;4;0.791666666666667;0.826086956521739;23;19;0.791666666666667
"id1008";"main1";0.5;0.5;-0.5;"female";2;"paired";"Master/Diplom";7;14;3;0.583333333333333;0.823529411764706;16;14;0.583333333333333
"id1008";"main2";0.5;0.5;0.5;"female";2;"mixed";"Master/Diplom";7;21;3;0.875;0.875;24;21;0.875
"id1008";"main3";0.5;-0.5;0.5;"female";8;"mixed";"Master/Diplom";7;14;10;0.583333333333333;0.583333333333333;22;1;0.166666666666667
"id1008";"main4";0.5;-0.5;-0.5;"female";8;"paired";"Master/Diplom";7;19;5;0.791666666666667;0.791666666666667;24;3;0.5
"id477";"main1";0.5;0.5;0.5;"female";2;"mixed";"Abitur";4;17;0;0.708333333333333;1;17;17;0.708333333333333
"id477";"main2";0.5;-0.5;0.5;"female";8;"mixed";"Abitur";4;8;4;0.333333333333333;0.666666666666667;10;0;0
"id477";"main3";0.5;0.5;-0.5;"female";2;"paired";"Abitur";4;18;2;0.75;0.9;19;18;0.75
"id477";"main4";0.5;-0.5;-0.5;"female";8;"paired";"Abitur";4;11;5;0.458333333333333;0.6875;14;1;0.166666666666667
"id770";"main1";-0.5;0.5;0.5;"male";2;"mixed";"Mittlere Reife";3;15;0;0.625;1;15;15;0.625
"id770";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Mittlere Reife";3;17;2;0.708333333333333;0.894736842105263;18;17;0.708333333333333
"id770";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Mittlere Reife";3;11;9;0.458333333333333;0.55;16;1;0.166666666666667
"id770";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Mittlere Reife";3;10;14;0.416666666666667;0.416666666666667;24;0;0
"id860";"main1";-0.5;0.5;-0.5;"male";2;"paired";"Bachelor";6;6;4;0.25;0.6;10;6;0.25
"id860";"main2";-0.5;-0.5;0.5;"male";8;"mixed";"Bachelor";6;12;12;0.5;0.5;24;0;0
"id860";"main3";-0.5;0.5;0.5;"male";2;"mixed";"Bachelor";6;8;4;0.333333333333333;0.666666666666667;11;8;0.333333333333333
"id860";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Bachelor";6;11;13;0.458333333333333;0.458333333333333;24;0;0
"id591";"main1";-0.5;-0.5;0.5;"male";8;"mixed";"Master/Diplom";7;8;4;0.333333333333333;0.666666666666667;10;1;0.166666666666667
"id591";"main2";-0.5;0.5;0.5;"male";2;"mixed";"Master/Diplom";7;14;2;0.583333333333333;0.875;15;14;0.583333333333333
"id591";"main3";-0.5;-0.5;-0.5;"male";8;"paired";"Master/Diplom";7;15;5;0.625;0.75;18;2;0.333333333333333
"id591";"main4";-0.5;0.5;-0.5;"male";2;"paired";"Master/Diplom";7;18;2;0.75;0.9;19;18;0.75
"id849";"main1";-0.5;-0.5;-0.5;"male";8;"paired";"Bachelor";6;18;6;0.75;0.75;24;2;0.333333333333333
"id849";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Bachelor";6;14;10;0.583333333333333;0.583333333333333;24;14;0.583333333333333
"id849";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Bachelor";6;13;11;0.541666666666667;0.541666666666667;24;0;0
"id849";"main4";-0.5;0.5;0.5;"male";2;"mixed";"Bachelor";6;12;12;0.5;0.5;24;12;0.5
"id372";"main1";0.5;-0.5;-0.5;"female";8;"paired";"Master/Diplom";7;17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
"id372";"main2";0.5;0.5;-0.5;"female";2;"paired";"Master/Diplom";7;12;12;0.5;0.5;24;12;0.5
"id372";"main3";0.5;-0.5;0.5;"female";8;"mixed";"Master/Diplom";7;13;11;0.541666666666667;0.541666666666667;24;0;0
"id372";"main4";0.5;0.5;0.5;"female";2;"mixed";"Master/Diplom";7;15;9;0.625;0.625;24;15;0.625
"id1059";"main1";0.5;-0.5;-0.5;"female";8;"paired";"Hauptschulabschluss";2;17;7;0.708333333333333;0.708333333333333;24;0;0
"id1059";"main2";0.5;-0.5;0.5;"female";8;"mixed";"Hauptschulabschluss";2;16;8;0.666666666666667;0.666666666666667;24;0;0
"id1059";"main3";0.5;0.5;0.5;"female";2;"mixed";"Hauptschulabschluss";2;21;3;0.875;0.875;24;21;0.875
"id1059";"main4";0.5;0.5;-0.5;"female";2;"paired";"Hauptschulabschluss";2;19;3;0.791666666666667;0.863636363636364;22;19;0.791666666666667
"id96";"main1";-0.5;0.5;-0.5;"male";2;"paired";"Mittlere Reife";3;19;1;0.791666666666667;0.95;20;19;0.791666666666667
"id96";"main2";-0.5;0.5;0.5;"male";2;"mixed";"Mittlere Reife";3;20;1;0.833333333333333;0.952380952380952;20;20;0.833333333333333
"id96";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Mittlere Reife";3;20;4;0.833333333333333;0.833333333333333;21;4;0.666666666666667
"id96";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Mittlere Reife";3;13;3;0.541666666666667;0.8125;13;3;0.5
"id847";"main1";-0.5;0.5;0.5;"male";2;"mixed";"Master/Diplom";7;14;3;0.583333333333333;0.823529411764706;16;14;0.583333333333333
"id847";"main2";-0.5;-0.5;-0.5;"male";8;"paired";"Master/Diplom";7;17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
"id847";"main3";-0.5;0.5;-0.5;"male";2;"paired";"Master/Diplom";7;23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id847";"main4";-0.5;-0.5;0.5;"male";8;"mixed";"Master/Diplom";7;15;9;0.625;0.625;20;1;0.166666666666667
"id491";"main1";-0.5;-0.5;0.5;"male";8;"mixed";"Master/Diplom";7;12;8;0.5;0.6;18;1;0.166666666666667
"id491";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Master/Diplom";7;14;10;0.583333333333333;0.583333333333333;24;14;0.583333333333333
"id491";"main3";-0.5;0.5;0.5;"male";2;"mixed";"Master/Diplom";7;13;11;0.541666666666667;0.541666666666667;24;13;0.541666666666667
"id491";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Master/Diplom";7;17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
"id1230";"main1";-0.5;-0.5;-0.5;"male";8;"paired";"Mittlere Reife";3;13;3;0.541666666666667;0.8125;15;1;0.166666666666667
"id1230";"main2";-0.5;-0.5;0.5;"male";8;"mixed";"Mittlere Reife";3;15;5;0.625;0.75;16;3;0.5
"id1230";"main3";-0.5;0.5;0.5;"male";2;"mixed";"Mittlere Reife";3;21;1;0.875;0.954545454545455;21;21;0.875
"id1230";"main4";-0.5;0.5;-0.5;"male";2;"paired";"Mittlere Reife";3;22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id2";"main1";-0.5;-0.5;-0.5;"male";8;"paired";"Mittlere Reife";3;9;7;0.375;0.5625;15;0;0
"id2";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Mittlere Reife";3;12;4;0.5;0.75;15;12;0.5
"id2";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Mittlere Reife";3;10;10;0.416666666666667;0.5;17;0;0
"id2";"main4";-0.5;0.5;0.5;"male";2;"mixed";"Mittlere Reife";3;9;6;0.375;0.6;17;9;0.375
"id1010";"main1";-0.5;-0.5;0.5;"male";8;"mixed";"Hauptschulabschluss";2;16;8;0.666666666666667;0.666666666666667;23;0;0
"id1010";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Hauptschulabschluss";2;13;11;0.541666666666667;0.541666666666667;23;13;0.541666666666667
"id1010";"main3";-0.5;-0.5;-0.5;"male";8;"paired";"Hauptschulabschluss";2;17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
"id1010";"main4";-0.5;0.5;0.5;"male";2;"mixed";"Hauptschulabschluss";2;16;8;0.666666666666667;0.666666666666667;24;16;0.666666666666667
"id582";"main1";0.5;0.5;-0.5;"female";2;"paired";"Mittlere Reife";3;14;6;0.583333333333333;0.7;20;14;0.583333333333333
"id582";"main2";0.5;-0.5;-0.5;"female";8;"paired";"Mittlere Reife";3;15;9;0.625;0.625;24;1;0.166666666666667
"id582";"main3";0.5;0.5;0.5;"female";2;"mixed";"Mittlere Reife";3;16;8;0.666666666666667;0.666666666666667;24;16;0.666666666666667
"id582";"main4";0.5;-0.5;0.5;"female";8;"mixed";"Mittlere Reife";3;13;11;0.541666666666667;0.541666666666667;24;0;0
"id729";"main1";-0.5;0.5;0.5;"male";2;"mixed";"Master/Diplom";7;19;3;0.791666666666667;0.863636363636364;21;19;0.791666666666667
"id729";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Master/Diplom";7;17;7;0.708333333333333;0.708333333333333;24;17;0.708333333333333
"id729";"main3";-0.5;-0.5;-0.5;"male";8;"paired";"Master/Diplom";7;16;8;0.666666666666667;0.666666666666667;24;0;0
"id729";"main4";-0.5;-0.5;0.5;"male";8;"mixed";"Master/Diplom";7;15;9;0.625;0.625;24;1;0.166666666666667
"id1136";"main1";-0.5;-0.5;-0.5;"male";8;"paired";"Studium";5;15;9;0.625;0.625;21;0;0
"id1136";"main2";-0.5;0.5;0.5;"male";2;"mixed";"Studium";5;20;1;0.833333333333333;0.952380952380952;20;20;0.833333333333333
"id1136";"main3";-0.5;0.5;-0.5;"male";2;"paired";"Studium";5;21;2;0.875;0.91304347826087;22;21;0.875
"id1136";"main4";-0.5;-0.5;0.5;"male";8;"mixed";"Studium";5;14;2;0.583333333333333;0.875;15;3;0.5
"id459";"main1";0.5;0.5;0.5;"female";2;"mixed";"Mittlere Reife";3;12;3;0.5;0.8;14;12;0.5
"id459";"main2";0.5;0.5;-0.5;"female";2;"paired";"Mittlere Reife";3;15;2;0.625;0.882352941176471;16;15;0.625
"id459";"main3";0.5;-0.5;0.5;"female";8;"mixed";"Mittlere Reife";3;16;4;0.666666666666667;0.8;18;2;0.333333333333333
"id459";"main4";0.5;-0.5;-0.5;"female";8;"paired";"Mittlere Reife";3;19;5;0.791666666666667;0.791666666666667;24;2;0.333333333333333
"id859";"main1";0.5;0.5;0.5;"female";2;"mixed";"Master/Diplom";7;19;2;0.791666666666667;0.904761904761905;20;19;0.791666666666667
"id859";"main2";0.5;-0.5;-0.5;"female";8;"paired";"Master/Diplom";7;24;0;1;1;24;6;1
"id859";"main3";0.5;0.5;-0.5;"female";2;"paired";"Master/Diplom";7;23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id859";"main4";0.5;-0.5;0.5;"female";8;"mixed";"Master/Diplom";7;24;0;1;1;24;6;1
"id997";"main1";0.5;0.5;0.5;"female";2;"mixed";"Abitur";4;7;2;0.291666666666667;0.777777777777778;8;7;0.291666666666667
"id997";"main2";0.5;-0.5;0.5;"female";8;"mixed";"Abitur";4;10;2;0.416666666666667;0.833333333333333;10;2;0.333333333333333
"id997";"main3";0.5;-0.5;-0.5;"female";8;"paired";"Abitur";4;9;3;0.375;0.75;11;0;0
"id997";"main4";0.5;0.5;-0.5;"female";2;"paired";"Abitur";4;14;4;0.583333333333333;0.777777777777778;17;14;0.583333333333333
"id60";"main1";0.5;-0.5;-0.5;"female";8;"paired";"Mittlere Reife";3;11;9;0.458333333333333;0.55;17;0;0
"id60";"main2";0.5;0.5;0.5;"female";2;"mixed";"Mittlere Reife";3;16;6;0.666666666666667;0.727272727272727;22;16;0.666666666666667
"id60";"main3";0.5;-0.5;0.5;"female";8;"mixed";"Mittlere Reife";3;11;13;0.458333333333333;0.458333333333333;22;0;0
"id60";"main4";0.5;0.5;-0.5;"female";2;"paired";"Mittlere Reife";3;19;5;0.791666666666667;0.791666666666667;23;19;0.791666666666667
"id1153";"main1";-0.5;0.5;-0.5;"male";2;"paired";"Abitur";4;18;1;0.75;0.947368421052632;18;18;0.75
"id1153";"main2";-0.5;0.5;0.5;"male";2;"mixed";"Abitur";4;13;4;0.541666666666667;0.764705882352941;16;13;0.541666666666667
"id1153";"main3";-0.5;-0.5;-0.5;"male";8;"paired";"Abitur";4;14;6;0.583333333333333;0.7;16;2;0.333333333333333
"id1153";"main4";-0.5;-0.5;0.5;"male";8;"mixed";"Abitur";4;17;7;0.708333333333333;0.708333333333333;22;3;0.5
"id281";"main1";-0.5;-0.5;-0.5;"male";8;"paired";"Promotion";8;24;0;1;1;24;6;1
"id281";"main2";-0.5;-0.5;0.5;"male";8;"mixed";"Promotion";8;19;5;0.791666666666667;0.791666666666667;24;1;0.166666666666667
"id281";"main3";-0.5;0.5;-0.5;"male";2;"paired";"Promotion";8;23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id281";"main4";-0.5;0.5;0.5;"male";2;"mixed";"Promotion";8;22;2;0.916666666666667;0.916666666666667;24;22;0.916666666666667
"id11";"main1";-0.5;0.5;-0.5;"male";2;"paired";"Abitur";4;19;1;0.791666666666667;0.95;19;19;0.791666666666667
"id11";"main2";-0.5;-0.5;-0.5;"male";8;"paired";"Abitur";4;15;5;0.625;0.75;19;1;0.166666666666667
"id11";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Abitur";4;15;5;0.625;0.75;18;2;0.333333333333333
"id11";"main4";-0.5;0.5;0.5;"male";2;"mixed";"Abitur";4;17;2;0.708333333333333;0.894736842105263;18;17;0.708333333333333
"id593";"main1";0.5;0.5;0.5;"female";2;"mixed";"Bachelor";6;9;6;0.375;0.6;14;9;0.375
"id593";"main2";0.5;-0.5;0.5;"female";8;"mixed";"Bachelor";6;15;9;0.625;0.625;24;0;0
"id593";"main3";0.5;-0.5;-0.5;"female";8;"paired";"Bachelor";6;16;8;0.666666666666667;0.666666666666667;24;0;0
"id593";"main4";0.5;0.5;-0.5;"female";2;"paired";"Bachelor";6;17;3;0.708333333333333;0.85;19;17;0.708333333333333
"id436";"main1";-0.5;0.5;0.5;"male";2;"mixed";"Hauptschulabschluss";2;21;1;0.875;0.954545454545455;21;21;0.875
"id436";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Hauptschulabschluss";2;23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id436";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Hauptschulabschluss";2;19;1;0.791666666666667;0.95;19;4;0.666666666666667
"id436";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Hauptschulabschluss";2;19;1;0.791666666666667;0.95;19;4;0.666666666666667
"id444";"main1";-0.5;0.5;-0.5;"male";2;"paired";"Abitur";4;14;10;0.583333333333333;0.583333333333333;24;14;0.583333333333333
"id444";"main2";-0.5;0.5;0.5;"male";2;"mixed";"Abitur";4;15;9;0.625;0.625;24;15;0.625
"id444";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Abitur";4;13;11;0.541666666666667;0.541666666666667;24;0;0
"id444";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Abitur";4;12;12;0.5;0.5;24;0;0
"id1223";"main1";-0.5;0.5;0.5;"male";2;"mixed";"Master/Diplom";7;8;3;0.333333333333333;0.727272727272727;10;8;0.333333333333333
"id1223";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Master/Diplom";7;18;3;0.75;0.857142857142857;20;18;0.75
"id1223";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Master/Diplom";7;13;7;0.541666666666667;0.65;16;2;0.333333333333333
"id1223";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Master/Diplom";7;15;5;0.625;0.75;18;3;0.5
"id700";"main1";-0.5;-0.5;0.5;"male";8;"mixed";"Master/Diplom";7;17;7;0.708333333333333;0.708333333333333;20;2;0.333333333333333
"id700";"main2";-0.5;0.5;0.5;"male";2;"mixed";"Master/Diplom";7;23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id700";"main3";-0.5;0.5;-0.5;"male";2;"paired";"Master/Diplom";7;23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id700";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Master/Diplom";7;9;7;0.375;0.5625;12;1;0.166666666666667
"id672";"main1";0.5;-0.5;-0.5;"female";8;"paired";"Bachelor";6;23;1;0.958333333333333;0.958333333333333;24;5;0.833333333333333
"id672";"main2";0.5;0.5;0.5;"female";2;"mixed";"Bachelor";6;23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id672";"main3";0.5;0.5;-0.5;"female";2;"paired";"Bachelor";6;24;0;1;1;24;24;1
"id672";"main4";0.5;-0.5;0.5;"female";8;"mixed";"Bachelor";6;20;4;0.833333333333333;0.833333333333333;24;4;0.666666666666667
"id1160";"main1";-0.5;0.5;-0.5;"male";2;"paired";"Master/Diplom";7;16;0;0.666666666666667;1;16;16;0.666666666666667
"id1160";"main2";-0.5;-0.5;-0.5;"male";8;"paired";"Master/Diplom";7;13;3;0.541666666666667;0.8125;15;1;0.166666666666667
"id1160";"main3";-0.5;-0.5;0.5;"male";8;"mixed";"Master/Diplom";7;9;7;0.375;0.5625;12;1;0.166666666666667
"id1160";"main4";-0.5;0.5;0.5;"male";2;"mixed";"Master/Diplom";7;15;1;0.625;0.9375;16;15;0.625
"id644";"main1";-0.5;-0.5;0.5;"male";8;"mixed";"Mittlere Reife";3;11;5;0.458333333333333;0.6875;15;2;0.333333333333333
"id644";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Mittlere Reife";3;17;3;0.708333333333333;0.85;20;17;0.708333333333333
"id644";"main3";-0.5;0.5;0.5;"male";2;"mixed";"Mittlere Reife";3;12;5;0.5;0.705882352941177;19;12;0.5
"id644";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Mittlere Reife";3;16;4;0.666666666666667;0.8;17;3;0.5
"id730";"main1";-0.5;-0.5;-0.5;"male";8;"paired";"Abitur";4;12;4;0.5;0.75;14;1;0.166666666666667
"id730";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Abitur";4;17;2;0.708333333333333;0.894736842105263;19;17;0.708333333333333
"id730";"main3";-0.5;0.5;0.5;"male";2;"mixed";"Abitur";4;19;1;0.791666666666667;0.95;19;19;0.791666666666667
"id730";"main4";-0.5;-0.5;0.5;"male";8;"mixed";"Abitur";4;17;7;0.708333333333333;0.708333333333333;24;1;0.166666666666667
"id554";"main1";-0.5;0.5;0.5;"male";2;"mixed";"Master/Diplom";7;15;1;0.625;0.9375;16;15;0.625
"id554";"main2";-0.5;-0.5;0.5;"male";8;"mixed";"Master/Diplom";7;3;1;0.125;0.75;3;0;0
"id554";"main3";-0.5;0.5;-0.5;"male";2;"paired";"Master/Diplom";7;15;3;0.625;0.833333333333333;17;15;0.625
"id554";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Master/Diplom";7;4;4;0.166666666666667;0.5;6;0;0
"id179";"main1";0.5;0.5;-0.5;"female";2;"paired";"Mittlere Reife";3;23;1;0.958333333333333;0.958333333333333;24;23;0.958333333333333
"id179";"main2";0.5;-0.5;0.5;"female";8;"mixed";"Mittlere Reife";3;18;6;0.75;0.75;24;2;0.333333333333333
"id179";"main3";0.5;0.5;0.5;"female";2;"mixed";"Mittlere Reife";3;18;6;0.75;0.75;24;18;0.75
"id179";"main4";0.5;-0.5;-0.5;"female";8;"paired";"Mittlere Reife";3;13;11;0.541666666666667;0.541666666666667;24;0;0
"id905";"main1";-0.5;-0.5;0.5;"male";8;"mixed";"Hauptschulabschluss";2;13;11;0.541666666666667;0.541666666666667;24;0;0
"id905";"main2";-0.5;0.5;-0.5;"male";2;"paired";"Hauptschulabschluss";2;13;11;0.541666666666667;0.541666666666667;24;13;0.541666666666667
"id905";"main3";-0.5;0.5;0.5;"male";2;"mixed";"Hauptschulabschluss";2;11;13;0.458333333333333;0.458333333333333;24;11;0.458333333333333
"id905";"main4";-0.5;-0.5;-0.5;"male";8;"paired";"Hauptschulabschluss";2;16;8;0.666666666666667;0.666666666666667;24;0;0
"id1157";"main1";-0.5;-0.5;0.5;"male";8;"mixed";"Bachelor";6;17;3;0.708333333333333;0.85;19;2;0.333333333333333
"id1157";"main2";-0.5;-0.5;-0.5;"male";8;"paired";"Bachelor";6;21;3;0.875;0.875;22;4;0.666666666666667
"id1157";"main3";-0.5;0.5;0.5;"male";2;"mixed";"Bachelor";6;20;3;0.833333333333333;0.869565217391304;22;20;0.833333333333333
"id1157";"main4";-0.5;0.5;-0.5;"male";2;"paired";"Bachelor";6;20;4;0.833333333333333;0.833333333333333;24;20;0.833333333333333
"id1087";"main1";0.5;0.5;-0.5;"female";2;"paired";"Studium";5;14;10;0.583333333333333;0.583333333333333;24;14;0.583333333333333
"id1087";"main2";0.5;0.5;0.5;"female";2;"mixed";"Studium";5;14;10;0.583333333333333;0.583333333333333;24;14;0.583333333333333
