"ID";"nStimuli";"reactionTime";"itemNumber";"block";"typeOfAlternatives";"deg";"type";"modelNumber";"weight";"STEM";"Experience";"sex";"outlier";"sexNumeric";"typeNumeric";"nStimuliNumeric1";"nStimuliNumeric2"
"id189";2;10067;5;"main1";"mixed";180;"hit";"m16";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";8;47475;1;"main4";"mixed";180;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;47475;1;"main4";"mixed";90;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";4;7088;8;"main3";"mixed";180;"incorrect";"m15";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";8;NA;NA;"main4";"mixed";NA;"miss";NA;4;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;19733;2;"main4";"mixed";90;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;19733;2;"main4";"mixed";180;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;47475;1;"main4";"mixed";135;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;25615;4;"main5";"paired";135;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";4;5399;7;"main3";"mixed";45;"hit";"m14";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;5399;7;"main3";"mixed";135;"incorrect";"m14";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;7088;8;"main3";"mixed";90;"incorrect";"m15";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";8;22551;2;"main5";"paired";135;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;22551;2;"main5";"paired";45;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;22551;2;"main5";"paired";45;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;22551;2;"main5";"paired";135;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;33385;3;"main5";"paired";45;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;33385;3;"main5";"paired";135;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;33385;3;"main5";"paired";135;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;33385;3;"main5";"paired";45;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;25615;4;"main5";"paired";45;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";4;10192;2;"main6";"paired";135;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";8;25615;4;"main5";"paired";45;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;25615;4;"main5";"paired";135;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;46017;5;"main5";"paired";45;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;46017;5;"main5";"paired";45;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;46017;5;"main5";"paired";135;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;46017;5;"main5";"paired";135;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;24451;6;"main5";"paired";135;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;24451;6;"main5";"paired";45;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;24451;6;"main5";"paired";135;"incorrect";"m4";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;24451;6;"main5";"paired";45;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";4;22217;1;"main6";"paired";135;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;22217;1;"main6";"paired";45;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";8;20862;5;"main4";"mixed";45;"incorrect";"m2";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;13577;1;"main5";"paired";135;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;13577;1;"main5";"paired";45;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;13577;1;"main5";"paired";45;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";8;13577;1;"main5";"paired";135;"incorrect";"m3";1;"STEM";"Nein";"m";FALSE;1;-1;-1;-1
"id189";4;10385;10;"main6";"paired";45;"hit";"m5";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;5483;11;"main6";"paired";45;"incorrect";"m6";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;5483;11;"main6";"paired";45;"incorrect";"m6";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;17850;2;"main3";"mixed";135;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;17850;2;"main3";"mixed";180;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;24794;3;"main3";"mixed";135;"hit";"m8";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;24794;3;"main3";"mixed";90;"hit";"m8";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;24234;4;"main3";"mixed";135;"hit";"m6";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;24234;4;"main3";"mixed";90;"hit";"m6";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;46114;5;"main3";"mixed";90;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;46114;5;"main3";"mixed";90;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";4;25249;6;"main3";"mixed";135;"hit";"m16";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";2;17541;1;"main2";"paired";135;"hit";"m8";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;9400;2;"main2";"paired";135;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;8797;3;"main2";"paired";135;"hit";"m15";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;14203;4;"main2";"paired";45;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";8;47475;1;"main4";"mixed";45;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";2;10983;6;"main1";"mixed";45;"hit";"m6";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";2;25244;7;"main1";"mixed";45;"hit";"m15";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";2;15333;8;"main1";"mixed";180;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";2;17767;9;"main1";"mixed";90;"hit";"m5";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";2;8217;10;"main1";"mixed";135;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";2;8617;11;"main1";"mixed";90;"hit";"m8";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";2;11032;12;"main1";"mixed";45;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";2;5988;13;"main1";"mixed";45;"incorrect";"m8";1;"STEM";"Nein";"m";FALSE;1;1;1;0
"id189";2;7118;14;"main2";"paired";45;"hit";"m6";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;7017;15;"main2";"paired";135;"hit";"m15";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;10167;16;"main2";"paired";135;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";4;26057;1;"main3";"mixed";180;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";2;6116;5;"main2";"paired";135;"hit";"m6";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;16451;6;"main2";"paired";135;"hit";"m3";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;7433;7;"main2";"paired";45;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;6811;8;"main2";"paired";135;"hit";"m5";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;16384;9;"main2";"paired";45;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;9349;10;"main2";"paired";45;"hit";"m14";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;8647;11;"main2";"paired";135;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;18132;12;"main2";"paired";135;"hit";"m16";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";2;8949;13;"main2";"paired";135;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;-1;1;0
"id189";8;19733;2;"main4";"mixed";135;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;23061;3;"main4";"mixed";45;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;23061;3;"main4";"mixed";135;"incorrect";"m12";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;23061;3;"main4";"mixed";180;"incorrect";"m12";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";4;26057;1;"main3";"mixed";90;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;1;0;1
"id189";8;68262;4;"main4";"mixed";90;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;68262;4;"main4";"mixed";180;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;68262;4;"main4";"mixed";90;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;68262;4;"main4";"mixed";135;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;19733;2;"main4";"mixed";135;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;20862;5;"main4";"mixed";45;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";8;20862;5;"main4";"mixed";90;"incorrect";"m2";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";4;14733;8;"main6";"paired";45;"hit";"m14";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;14733;8;"main6";"paired";135;"hit";"m14";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;22891;9;"main6";"paired";45;"hit";"m8";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;22891;9;"main6";"paired";45;"hit";"m8";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;10385;10;"main6";"paired";45;"hit";"m5";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";8;23061;3;"main4";"mixed";135;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";4;11626;4;"main6";"paired";135;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;11626;4;"main6";"paired";45;"hit";"m7";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;33764;5;"main6";"paired";135;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;33764;5;"main6";"paired";135;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";8;20862;5;"main4";"mixed";135;"hit";"m2";1;"STEM";"Nein";"m";FALSE;1;1;-1;-1
"id189";4;14212;6;"main6";"paired";135;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;11517;7;"main6";"paired";135;"hit";"m15";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;11517;7;"main6";"paired";135;"hit";"m15";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;19070;3;"main6";"paired";135;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;14212;6;"main6";"paired";45;"hit";"m4";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;10192;2;"main6";"paired";45;"hit";"m13";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id189";4;19070;3;"main6";"paired";135;"hit";"m12";1;"STEM";"Nein";"m";FALSE;1;-1;0;1
"id135";8;16055;1;"main2";"paired";45;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";4;6937;11;"main1";"paired";135;"incorrect";"m14";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";8;16055;1;"main2";"paired";135;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;16055;1;"main2";"paired";45;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;16055;1;"main2";"paired";135;"incorrect";"m13";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;31005;2;"main2";"paired";45;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;31005;2;"main2";"paired";45;"incorrect";"m12";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;31005;2;"main2";"paired";135;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";4;14645;5;"main1";"paired";45;"incorrect";"m2";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";8;33516;3;"main2";"paired";135;"hit";"m7";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";4;11651;10;"main1";"paired";45;"hit";"m16";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;11651;10;"main1";"paired";45;"hit";"m16";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;6937;11;"main1";"paired";45;"incorrect";"m14";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";8;28218;4;"main3";"mixed";90;"incorrect";"m6";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";4;14645;5;"main1";"paired";135;"hit";"m2";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;18036;6;"main1";"paired";135;"hit";"m7";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;18036;6;"main1";"paired";45;"incorrect";"m7";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;13309;7;"main1";"paired";45;"hit";"m8";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;13309;7;"main1";"paired";45;"hit";"m8";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;24205;8;"main1";"paired";135;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;24205;8;"main1";"paired";135;"incorrect";"m12";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;19836;9;"main1";"paired";135;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;19836;9;"main1";"paired";45;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";2;5731;1;"main4";"paired";45;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;11947;2;"main4";"paired";45;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;4946;16;"main4";"paired";45;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;3427;17;"main4";"paired";135;"hit";"m14";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";8;28218;4;"main3";"mixed";135;"incorrect";"m6";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;18222;5;"main3";"mixed";180;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;18222;5;"main3";"mixed";90;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;18222;5;"main3";"mixed";135;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;31005;2;"main2";"paired";135;"incorrect";"m12";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;37295;6;"main3";"mixed";135;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;37295;6;"main3";"mixed";45;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;37295;6;"main3";"mixed";135;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;33516;3;"main2";"paired";45;"incorrect";"m7";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";2;3962;3;"main5";"mixed";90;"hit";"m14";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;3109;4;"main5";"mixed";135;"incorrect";"m2";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;5750;5;"main5";"mixed";45;"hit";"m7";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;4681;6;"main5";"mixed";90;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;4196;18;"main4";"paired";45;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;5650;19;"main4";"paired";45;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;6219;20;"main4";"paired";135;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;6197;21;"main4";"paired";45;"hit";"m8";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;8058;22;"main4";"paired";45;"incorrect";"m7";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;8558;23;"main4";"paired";45;"incorrect";"m16";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;5966;24;"main4";"paired";45;"incorrect";"m6";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;7778;1;"main5";"mixed";180;"incorrect";"m12";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;6728;2;"main5";"mixed";45;"hit";"m3";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;4746;16;"main5";"mixed";90;"hit";"m2";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;8675;17;"main5";"mixed";135;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;3996;18;"main5";"mixed";135;"hit";"m14";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;5946;19;"main5";"mixed";135;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;5381;7;"main5";"mixed";180;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;8894;8;"main5";"mixed";180;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;3190;9;"main5";"mixed";90;"hit";"m16";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;6835;10;"main5";"mixed";180;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;5298;11;"main5";"mixed";45;"incorrect";"m8";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;11633;12;"main5";"mixed";90;"hit";"m5";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;3992;13;"main5";"mixed";135;"hit";"m7";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;3929;14;"main5";"mixed";135;"hit";"m16";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";2;8878;15;"main5";"mixed";180;"incorrect";"m15";1;"STEM";"Nein";"w";FALSE;-1;1;1;0
"id135";4;15564;1;"main1";"paired";45;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;15564;1;"main1";"paired";45;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;22468;2;"main1";"paired";135;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;22468;2;"main1";"paired";135;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;19055;3;"main1";"paired";135;"hit";"m3";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;19055;3;"main1";"paired";135;"hit";"m3";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;14542;4;"main1";"paired";45;"hit";"m5";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;14542;4;"main1";"paired";135;"incorrect";"m5";1;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";4;12252;7;"main6";"mixed";90;"hit";"m3";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;12252;7;"main6";"mixed";45;"hit";"m3";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;13090;8;"main6";"mixed";90;"hit";"m7";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;13090;8;"main6";"mixed";135;"incorrect";"m7";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;14894;9;"main6";"mixed";180;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;14894;9;"main6";"mixed";90;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;23588;10;"main6";"mixed";45;"hit";"m16";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;23588;10;"main6";"mixed";180;"hit";"m16";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;7371;11;"main6";"mixed";45;"incorrect";"m15";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;7371;11;"main6";"mixed";90;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;5114;12;"main6";"mixed";90;"hit";"m14";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;5114;12;"main6";"mixed";90;"hit";"m14";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";8;28083;4;"main2";"paired";135;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;28083;4;"main2";"paired";135;"incorrect";"m6";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;28083;4;"main2";"paired";45;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;28083;4;"main2";"paired";45;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;18222;5;"main3";"mixed";135;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;25510;5;"main2";"paired";45;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;25510;5;"main2";"paired";135;"incorrect";"m4";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;25510;5;"main2";"paired";45;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;37295;6;"main3";"mixed";45;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;17935;6;"main2";"paired";135;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";4;NA;NA;"main1";"paired";NA;"miss";NA;2;"STEM";"Nein";"w";FALSE;-1;-1;0;1
"id135";8;33516;3;"main2";"paired";45;"incorrect";"m7";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;33516;3;"main2";"paired";135;"hit";"m7";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;30745;1;"main3";"mixed";45;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;30745;1;"main3";"mixed";90;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;30745;1;"main3";"mixed";180;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;17732;2;"main3";"mixed";45;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;25510;5;"main2";"paired";135;"incorrect";"m4";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;17732;2;"main3";"mixed";135;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;17732;2;"main3";"mixed";45;"incorrect";"m12";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;27032;3;"main3";"mixed";180;"hit";"m7";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;17935;6;"main2";"paired";45;"incorrect";"m15";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;27032;3;"main3";"mixed";45;"incorrect";"m7";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;17935;6;"main2";"paired";135;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;17935;6;"main2";"paired";45;"incorrect";"m15";1;"STEM";"Nein";"w";FALSE;-1;-1;-1;-1
"id135";8;30745;1;"main3";"mixed";135;"hit";"m13";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";2;7254;4;"main4";"paired";135;"incorrect";"m6";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;6416;5;"main4";"paired";45;"hit";"m4";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;11385;6;"main4";"paired";45;"hit";"m15";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;4113;7;"main4";"paired";45;"hit";"m5";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";8;17732;2;"main3";"mixed";180;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";2;5766;9;"main4";"paired";45;"hit";"m16";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;5397;10;"main4";"paired";45;"hit";"m2";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";2;4030;11;"main4";"paired";45;"hit";"m14";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";8;27032;3;"main3";"mixed";45;"hit";"m7";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";2;4798;13;"main4";"paired";135;"hit";"m2";1;"STEM";"Nein";"w";FALSE;-1;-1;1;0
"id135";8;27032;3;"main3";"mixed";90;"incorrect";"m7";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;28218;4;"main3";"mixed";90;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";8;28218;4;"main3";"mixed";45;"hit";"m6";1;"STEM";"Nein";"w";FALSE;-1;1;-1;-1
"id135";4;11986;5;"main6";"mixed";135;"incorrect";"m5";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;11986;5;"main6";"mixed";45;"hit";"m5";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;20803;6;"main6";"mixed";90;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
"id135";4;20803;6;"main6";"mixed";45;"hit";"m12";1;"STEM";"Nein";"w";FALSE;-1;1;0;1
