"ID";"block";"nStimuli";"reactionTime";"typeOfAlternatives";"deg";"type";"modelNumber";"trialNumber";"overallHits";"STEM";"Experience";"sex";"outlier";"sexContrasts";"typeContrasts";"nStimuliContrasts1";"nStimuliContrasts2";"ExperienceContrasts";"STEMContrasts1";"STEMContrasts2"
"id97";"main6";8;60387;"mixed";135;"hit";"m2";0.8;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;60387;"mixed";180;"hit";"m2";0.8;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;7314;"mixed";45;"incorrect";"m12";1;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;7314;"mixed";45;"incorrect";"m12";1;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;7314;"mixed";90;"incorrect";"m12";1;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;7314;"mixed";180;"incorrect";"m12";1;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;19091;"mixed";45;"hit";"m6";0.4;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;22140;"mixed";45;"hit";"m7";0.6;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;22140;"mixed";180;"hit";"m7";0.6;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;22140;"mixed";45;"hit";"m7";0.6;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;22140;"mixed";90;"hit";"m7";0.6;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main3";2;3333;"mixed";45;"hit";"m5";0.91304347826087;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;2881;"mixed";45;"hit";"m12";0.956521739130435;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;2698;"mixed";45;"hit";"m2";1;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;2750;"mixed";135;"hit";"m3";0.826086956521739;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;8479;"mixed";135;"hit";"m13";0.695652173913043;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;10694;"mixed";135;"hit";"m6";0.739130434782609;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;8181;"mixed";180;"hit";"m15";0.782608695652174;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;4698;"mixed";180;"hit";"m8";0.869565217391304;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main4";2;2431;"paired";45;"hit";"m4";0.608695652173913;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main5";8;26288;"paired";135;"hit";"m12";1;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;33084;"paired";45;"hit";"m6";0.4;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;33084;"paired";45;"hit";"m6";0.4;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;33084;"paired";135;"hit";"m6";0.4;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;33084;"paired";135;"hit";"m6";0.4;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;46210;"paired";135;"hit";"m7";0.6;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;26288;"paired";45;"hit";"m12";1;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;26288;"paired";135;"hit";"m12";1;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;26288;"paired";45;"hit";"m12";1;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main6";8;48193;"mixed";90;"hit";"m16";0.2;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;21895;"mixed";90;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;48193;"mixed";180;"hit";"m16";0.2;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;48193;"mixed";90;"hit";"m16";0.2;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main4";2;9826;"paired";45;"hit";"m5";0.217391304347826;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main4";2;3682;"paired";135;"hit";"m13";0.260869565217391;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main4";2;5864;"paired";135;"hit";"m4";0.304347826086957;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main3";2;5378;"mixed";135;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;8262;"mixed";180;"hit";"m6";0.0434782608695652;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;5681;"mixed";90;"hit";"m12";0.347826086956522;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;6448;"mixed";180;"hit";"m4";0.391304347826087;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;3851;"mixed";90;"hit";"m7";0.434782608695652;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;2698;"mixed";45;"hit";"m16";0.478260869565217;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;2649;"mixed";90;"hit";"m4";0.521739130434783;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;4499;"mixed";135;"hit";"m7";0.565217391304348;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;4698;"mixed";90;"hit";"m14";0.608695652173913;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;17075;"mixed";90;"hit";"m16";0.652173913043478;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;10729;"mixed";135;"hit";"m2";0.130434782608696;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;3363;"mixed";90;"hit";"m3";0.173913043478261;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;11095;"mixed";180;"hit";"m15";0.217391304347826;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;3215;"mixed";45;"hit";"m8";0.260869565217391;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main3";2;5664;"mixed";180;"hit";"m5";0.304347826086957;136;"nonSTEM";"yes";"female";FALSE;-1;1;1;0;1;0;1
"id97";"main5";8;36133;"paired";45;"hit";"m16";0.2;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;46210;"paired";45;"hit";"m7";0.6;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;46210;"paired";45;"hit";"m7";0.6;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;46210;"paired";135;"incorrect";"m7";0.6;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main4";2;2263;"paired";45;"hit";"m3";0.91304347826087;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main5";8;19590;"paired";135;"hit";"m2";0.8;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;19590;"paired";135;"hit";"m2";0.8;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;19590;"paired";45;"hit";"m2";0.8;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;19590;"paired";45;"hit";"m2";0.8;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main6";8;19091;"mixed";180;"hit";"m6";0.4;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;48193;"mixed";135;"incorrect";"m16";0.2;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;19091;"mixed";135;"hit";"m6";0.4;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main4";2;2417;"paired";45;"hit";"m2";0.347826086956522;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main4";2;2716;"paired";45;"hit";"m8";0.391304347826087;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main4";2;2483;"paired";45;"hit";"m15";0.434782608695652;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main4";2;9046;"paired";135;"hit";"m5";0.826086956521739;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main4";2;3300;"paired";45;"hit";"m7";0.869565217391304;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main5";8;14152;"paired";135;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main4";2;2666;"paired";45;"hit";"m12";0.956521739130435;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main4";2;12911;"paired";135;"hit";"m15";1;136;"nonSTEM";"yes";"female";FALSE;-1;-1;1;0;1;0;1
"id97";"main5";8;14152;"paired";135;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;36133;"paired";45;"hit";"m16";0.2;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;14152;"paired";45;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;14152;"paired";45;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main5";8;36133;"paired";135;"hit";"m16";0.2;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main6";8;21895;"mixed";90;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main5";8;36133;"paired";135;"hit";"m16";0.2;136;"nonSTEM";"yes";"female";FALSE;-1;-1;-1;-1;1;0;1
"id97";"main6";8;21895;"mixed";45;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;21895;"mixed";180;"hit";"m14";0;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id97";"main6";8;19091;"mixed";45;"hit";"m6";0.4;136;"nonSTEM";"yes";"female";FALSE;-1;1;-1;-1;1;0;1
"id147";"main6";4;4017;"paired";45;"incorrect";"m8";0.0909090909090909;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;6584;"paired";45;"hit";"m5";0.454545454545455;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;6166;"paired";45;"hit";"m2";0.909090909090909;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;7783;"paired";135;"hit";"m3";1;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;7783;"paired";135;"hit";"m3";1;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;6166;"paired";45;"hit";"m2";0.909090909090909;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;16201;"paired";135;"incorrect";"m4";0.727272727272727;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;7484;"paired";45;"hit";"m16";0.818181818181818;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;7484;"paired";135;"hit";"m16";0.818181818181818;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;16201;"paired";135;"hit";"m4";0.727272727272727;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;6768;"paired";135;"hit";"m15";0.363636363636364;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;6768;"paired";45;"hit";"m15";0.363636363636364;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;6584;"paired";135;"hit";"m5";0.454545454545455;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;13020;"paired";135;"hit";"m14";0.272727272727273;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main4";2;11418;"paired";135;"hit";"m8";0.217391304347826;133;"STEM";"yes";"female";FALSE;-1;-1;1;0;1;-1;-1
"id147";"main6";4;14769;"paired";45;"hit";"m6";0.545454545454545;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;14769;"paired";135;"hit";"m6";0.545454545454545;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;8334;"paired";135;"hit";"m13";0.636363636363636;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;8334;"paired";45;"hit";"m13";0.636363636363636;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main3";4;16569;"mixed";135;"incorrect";"m7";1;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;8253;"mixed";135;"hit";"m6";0.9;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;8253;"mixed";90;"hit";"m6";0.9;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main6";4;13020;"paired";135;"hit";"m14";0.272727272727273;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;4017;"paired";45;"hit";"m8";0.0909090909090909;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;11686;"paired";45;"hit";"m12";0.181818181818182;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;11686;"paired";135;"hit";"m12";0.181818181818182;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main3";4;16788;"mixed";135;"hit";"m13";0;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;16788;"mixed";45;"hit";"m13";0;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;13585;"mixed";135;"hit";"m4";0.1;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;13585;"mixed";180;"hit";"m4";0.1;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;53822;"mixed";135;"hit";"m16";0.2;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;53822;"mixed";90;"hit";"m16";0.2;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main1";2;7151;"mixed";45;"hit";"m5";0.956521739130435;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;5750;"mixed";45;"hit";"m8";1;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main2";8;17882;"paired";135;"hit";"m13";0;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main3";4;NA;"mixed";106.363636363636;"miss";"m12";0.5;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;NA;"mixed";106.363636363636;"miss";"m2";0.5;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;8000;"mixed";45;"hit";"m14";0.3;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;11734;"mixed";45;"hit";"m15";0.4;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main5";8;16235;"mixed";180;"hit";"m8";0.2;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;16235;"mixed";135;"hit";"m8";0.2;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;20486;"mixed";90;"incorrect";"m12";0.4;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;20486;"mixed";45;"incorrect";"m12";0.4;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;13469;"mixed";135;"hit";"m5";1;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;28653;"mixed";135;"hit";"m15";0.8;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;13469;"mixed";90;"hit";"m5";1;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;13469;"mixed";135;"hit";"m5";1;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;28653;"mixed";90;"hit";"m15";0.8;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;13469;"mixed";90;"incorrect";"m5";1;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main6";4;9459;"paired";45;"hit";"m7";0;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main6";4;9459;"paired";45;"hit";"m7";0;133;"STEM";"yes";"female";FALSE;-1;-1;0;1;1;-1;-1
"id147";"main1";2;14822;"mixed";45;"hit";"m15";0;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;11018;"mixed";45;"hit";"m7";0.0434782608695652;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;4816;"mixed";135;"hit";"m2";0.130434782608696;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;5849;"mixed";45;"hit";"m13";0.173913043478261;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;4851;"mixed";135;"hit";"m14";0.217391304347826;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;8067;"mixed";135;"hit";"m16";0.0869565217391304;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;6951;"mixed";90;"hit";"m5";0.478260869565217;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;3784;"mixed";90;"hit";"m13";0.521739130434783;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;4733;"mixed";180;"hit";"m12";0.565217391304348;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;10736;"mixed";180;"hit";"m7";0.608695652173913;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;5902;"mixed";90;"hit";"m14";0.652173913043478;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;8502;"mixed";135;"hit";"m16";0.695652173913043;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;4751;"mixed";45;"hit";"m3";0.739130434782609;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;9484;"mixed";45;"hit";"m15";0.782608695652174;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;12018;"mixed";135;"incorrect";"m12";0.260869565217391;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;3349;"mixed";90;"hit";"m6";0.304347826086957;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;5684;"mixed";135;"hit";"m8";0.347826086956522;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;6919;"mixed";135;"hit";"m4";0.391304347826087;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;4168;"mixed";45;"hit";"m3";0.434782608695652;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;7718;"mixed";90;"hit";"m2";0.826086956521739;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;5466;"mixed";90;"hit";"m4";0.869565217391304;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main1";2;2950;"mixed";45;"hit";"m6";0.91304347826087;133;"STEM";"yes";"female";FALSE;-1;1;1;0;1;-1;-1
"id147";"main3";4;8000;"mixed";135;"hit";"m14";0.3;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;7566;"mixed";45;"hit";"m8";0.5;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;7701;"mixed";45;"hit";"m12";0.6;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main3";4;11734;"mixed";90;"hit";"m15";0.4;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main2";8;17882;"paired";45;"hit";"m13";0;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;19185;"paired";45;"hit";"m4";0.2;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;17882;"paired";45;"hit";"m13";0;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;19185;"paired";45;"hit";"m4";0.2;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;19185;"paired";135;"hit";"m4";0.2;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;27653;"paired";45;"hit";"m16";0.4;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;19185;"paired";135;"hit";"m4";0.2;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;17882;"paired";135;"hit";"m13";0;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;13218;"paired";135;"hit";"m14";0.6;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;13218;"paired";45;"hit";"m14";0.6;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;21319;"paired";135;"hit";"m15";0.8;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;21319;"paired";135;"hit";"m15";0.8;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;21319;"paired";45;"hit";"m15";0.8;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;21319;"paired";45;"hit";"m15";0.8;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;26118;"paired";135;"hit";"m8";1;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;26118;"paired";45;"hit";"m8";1;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;27653;"paired";45;"hit";"m16";0.4;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;27653;"paired";135;"hit";"m16";0.4;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;27653;"paired";135;"hit";"m16";0.4;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;13218;"paired";45;"hit";"m14";0.6;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;13218;"paired";135;"hit";"m14";0.6;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;26118;"paired";45;"hit";"m8";1;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main2";8;26118;"paired";135;"hit";"m8";1;133;"STEM";"yes";"female";FALSE;-1;-1;-1;-1;1;-1;-1
"id147";"main3";4;16569;"mixed";180;"hit";"m7";1;133;"STEM";"yes";"female";FALSE;-1;1;0;1;1;-1;-1
"id147";"main4";2;7983;"paired";135;"hit";"m2";0.652173913043478;133;"STEM";"yes";"female";FALSE;-1;-1;1;0;1;-1;-1
"id147";"main4";2;10835;"paired";135;"hit";"m6";0.695652173913043;133;"STEM";"yes";"female";FALSE;-1;-1;1;0;1;-1;-1
"id147";"main4";2;6684;"paired";135;"hit";"m3";0.739130434782609;133;"STEM";"yes";"female";FALSE;-1;-1;1;0;1;-1;-1
"id147";"main4";2;2700;"paired";45;"hit";"m4";0.782608695652174;133;"STEM";"yes";"female";FALSE;-1;-1;1;0;1;-1;-1
"id147";"main4";2;4935;"paired";45;"hit";"m5";0.826086956521739;133;"STEM";"yes";"female";FALSE;-1;-1;1;0;1;-1;-1
"id147";"main5";8;14469;"mixed";45;"hit";"m14";0.6;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;28653;"mixed";90;"hit";"m15";0.8;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;28653;"mixed";45;"hit";"m15";0.8;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;14469;"mixed";135;"hit";"m14";0.6;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;20486;"mixed";45;"hit";"m12";0.4;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;20486;"mixed";90;"incorrect";"m12";0.4;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;14469;"mixed";180;"hit";"m14";0.6;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
"id147";"main5";8;14469;"mixed";45;"hit";"m14";0.6;133;"STEM";"yes";"female";FALSE;-1;1;-1;-1;1;-1;-1
